,rank,seasons,titlesWon,leaguesWon,divsWon1,divsWon2,divsWon3,cupsWon6,cupsWon5,cupsWon4,cupsWon3,cupsWon2,cupsWon1,cupsWon0,totalCupsWon,cupsEntered,cupWinPercent,promotions,relegations,wins,ties,losses,maxDivision,goals,goalsAgainst,averageGoalsPerGame,averageGoalsAgainstPerGame,cleanSheets,starLevel,agreggateRecord,clubName,clubId,currentDivision,rankingPoints,clubInfo,platform
265,10325,219,44,13,22,7,2,0,0,0,0,0,0,0,0,0,0,51,42,1015,362,623,10,3962,2856,1.98,1.43,0,10,1015-362-623,NO SIGNAL,525504,10,10325,"{'name': 'NO SIGNAL', 'clubId': 525504, 'regionId': 5128531, 'teamId': 1, 'customKit': {'stadName': 'Loftus Road', 'kitId': '8192', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99161023'}}",ps4
266,10320,141,70,60,4,3,3,0,0,0,0,0,0,0,0,0,0,12,3,862,195,217,10,2909,1281,2.28,1.01,0,10,862-195-217,Pichi Pichi,12836764,10,10320,"{'name': 'Pichi Pichi', 'clubId': 12836764, 'regionId': 5128531, 'teamId': 1480, 'customKit': {'stadName': 'Old Trafford', 'kitId': '12124161', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160614'}}",ps4
267,10315,926,719,709,3,4,3,2,0,0,0,0,0,7,0,0,0,13,4,6725,604,929,10,29667,10588,3.59,1.28,0,10,6725-604-929,Madtekz,221779,10,10315,"{'name': 'Madtekz', 'clubId': 221779, 'regionId': 5457237, 'teamId': 700, 'customKit': {'stadName': 'Madteks', 'kitId': '5734400', 'isCustomTeam': '0', 'customKitId': '7528', 'customAwayKitId': '7509', 'customKeeperKitId': '5026', 'kitColor1': '1713203', 'kitColor2': '15921906', 'kitColor3': '12702174', 'kitColor4': '15130831', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99040202'}}",ps4
268,10311,344,225,210,8,4,3,0,0,0,0,0,0,0,0,0,0,15,6,2284,415,401,10,8221,2908,2.65,0.94,0,10,2284-415-401,x M A N U,125744,10,10311,"{'name': 'x M A N U', 'clubId': 125744, 'regionId': 5064001, 'teamId': 113387, 'customKit': {'stadName': 'x M A N U', 'kitId': '1857732609', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160707'}}",ps4
269,10301,289,222,213,2,4,3,0,0,0,0,0,0,0,0,0,0,10,1,2053,248,265,10,8138,2659,3.17,1.04,0,10,2053-248-265,S P R I N T,2682854,10,10301,"{'name': 'S P R I N T', 'clubId': 2682854, 'regionId': 5064001, 'teamId': 896, 'customKit': {'stadName': 'Cívitas METROPOLITANO', 'kitId': '7340032', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7533', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '14358546', 'kitAColor2': '1841428', 'kitAColor3': '1841428', 'kitAColor4': '14358546', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160126'}}",ps4
270,10281,136,26,8,12,4,2,0,0,0,0,0,0,0,0,0,0,36,28,606,225,406,10,2165,1577,1.75,1.27,0,10,606-225-406,SEED JAPAN 2022,7889,9,10281,"{'name': 'SEED JAPAN 2022', 'clubId': 7889, 'regionId': 5128531, 'teamId': 211, 'customKit': {'stadName': 'El Alcoraz', 'kitId': '3457024', 'isCustomTeam': '0', 'customKitId': '7641', 'customAwayKitId': '7641', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99100201'}}",ps4
271,10270,64,53,44,2,4,3,0,0,0,0,0,0,0,0,0,0,9,0,459,54,45,10,1793,549,3.21,0.98,0,10,459-54-45,N E W,14689709,10,10270,"{'name': 'N E W', 'clubId': 14689709, 'regionId': 5064001, 'teamId': 47, 'customKit': {'stadName': 'N E W', 'kitId': '385024', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160112'}}",ps4
272,10269,78,16,1,7,5,3,0,0,0,0,0,0,0,0,0,0,29,22,327,162,230,10,1027,805,1.43,1.12,0,10,327-162-230,FC RayBan,8054,8,10269,"{'name': 'FC RayBan', 'clubId': 8054, 'regionId': 5128531, 'teamId': 305, 'customKit': {'stadName': 'Estadio de Gran Canaria', 'kitId': '2498560', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160317'}}",ps4
273,10266,144,36,27,3,3,3,0,0,0,0,0,0,0,0,0,0,23,14,706,177,435,10,3244,2475,2.46,1.88,0,10,706-177-435,8MT ALRW8AN,687429,10,10266,"{'name': '8MT ALRW8AN', 'clubId': 687429, 'regionId': 5064001, 'teamId': 112999, 'customKit': {'stadName': 'Cívitas METROPOLITANO', 'kitId': '925687808', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160906'}}",ps4
274,10251,85,71,62,2,4,3,0,0,0,0,0,0,0,0,0,0,9,0,609,68,68,10,2434,762,3.27,1.02,0,10,609-68-68,Underrate ones,22684832,10,10251,"{'name': 'Underrate ones', 'clubId': 22684832, 'regionId': 4543827, 'teamId': 9, 'customKit': {'stadName': 'Underrated Estadio', 'kitId': '73728', 'isCustomTeam': '0', 'customKitId': '7658', 'customAwayKitId': '7525', 'customKeeperKitId': '5004', 'kitColor1': '15921906', 'kitColor2': '16696614', 'kitColor3': '1256053', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '0', 'crestAssetId': '99160125'}}",ps4
275,10250,716,334,312,15,4,3,0,0,0,0,0,0,0,0,1,0,30,22,4474,711,1292,10,17609,7484,2.72,1.16,0,10,4474-711-1292,SANTOS I TSK,527909,9,10250,"{'name': 'SANTOS I TSK', 'clubId': 527909, 'regionId': 5064001, 'teamId': 1808, 'customKit': {'stadName': 'San Siro', 'kitId': '14811136', 'isCustomTeam': '0', 'customKitId': '7642', 'customAwayKitId': '7534', 'customKeeperKitId': '5011', 'kitColor1': '15101200', 'kitColor2': '1841428', 'kitColor3': '12762028', 'kitColor4': '12762028', 'kitAColor1': '1841428', 'kitAColor2': '2510903', 'kitAColor3': '1336871', 'kitAColor4': '1336871', 'dCustomKit': '0', 'crestColor': '0', 'crestAssetId': '99160107'}}",ps4
276,10249,138,79,72,0,4,3,0,0,0,0,0,0,0,0,0,0,9,0,887,172,206,10,3451,1402,2.73,1.11,0,10,887-172-206,R U S H,1849589,10,10249,"{'name': 'R U S H', 'clubId': 1849589, 'regionId': 5064001, 'teamId': 78, 'customKit': {'stadName': 'San Siro', 'kitId': '638977', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160618'}}",ps4
277,10222,39,35,26,2,4,3,0,0,0,0,0,0,0,0,0,0,9,0,280,25,27,10,1110,319,3.34,0.96,0,10,280-25-27,G R A Y,10257549,10,10222,"{'name': 'G R A Y', 'clubId': 10257549, 'regionId': 5064001, 'teamId': 10, 'customKit': {'stadName': 'El Alcoraz', 'kitId': '163840', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160503'}}",ps4
278,10209,123,94,85,2,4,3,1,0,0,0,0,0,0,0,0,0,9,0,873,91,117,10,3514,1208,3.25,1.12,0,10,873-91-117,FC Cousine,17235299,10,10209,"{'name': 'FC Cousine', 'clubId': 17235299, 'regionId': 5457237, 'teamId': 1824, 'customKit': {'stadName': 'Old Trafford', 'kitId': '29884417', 'isCustomTeam': '0', 'customKitId': '7512', 'customAwayKitId': '7639', 'customKeeperKitId': '5012', 'kitColor1': '1256053', 'kitColor2': '592397', 'kitColor3': '15921906', 'kitColor4': '15921906', 'kitAColor1': '1482375', 'kitAColor2': '1713203', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '13543260', 'crestAssetId': '99091101'}}",ps4
279,11147,140,109,101,1,4,3,3,0,0,2,0,0,0,2,5,40,9,0,1007,123,105,10,3553,866,2.88,0.70,0,10,1007-123-105,Bang Average FC,1940614,10,11147,"{'name': 'Bang Average FC', 'clubId': 1940614, 'regionId': 4344147, 'teamId': 1888, 'customKit': {'stadName': 'Estadio Santiago Bernabéu', 'kitId': '15466497', 'isCustomTeam': '0', 'customKitId': '7622', 'customAwayKitId': '7801', 'customKeeperKitId': '5013', 'kitColor1': '12762028', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '15130831', 'kitAColor1': '15921906', 'kitAColor2': '22436', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '1', 'crestColor': '-1', 'crestAssetId': '99160906'}}",xboxone
280,10273,127,82,72,4,3,3,1,0,1,0,0,0,0,1,6,16,13,4,855,116,169,10,3445,1410,3.02,1.24,0,10,855-116-169,Fifa Alba,19726962,10,10273,"{'name': 'Fifa Alba', 'clubId': 19726962, 'regionId': 4543827, 'teamId': 115682, 'customKit': {'stadName': 'Olympiastadion', 'kitId': '947666944', 'isCustomTeam': '0', 'customKitId': '7541', 'customAwayKitId': '7669', 'customKeeperKitId': '5012', 'kitColor1': '1259409', 'kitColor2': '15921906', 'kitColor3': '15921906', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '16774144', 'kitAColor3': '16774144', 'kitAColor4': '16774144', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99161118'}}",xboxone
281,10172,45,44,35,2,4,3,0,0,0,0,0,0,0,0,0,0,9,0,345,18,7,10,1405,255,3.80,0.69,0,10,345-18-7,FootieXI,24318547,10,10172,"{'name': 'FootieXI', 'clubId': 24318547, 'regionId': 4344147, 'teamId': 112893, 'customKit': {'stadName': 'Estadio Santiago Bernabéu', 'kitId': '924819456', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99161017'}}",xboxone
282,9758,65,51,42,2,4,3,0,0,0,0,0,0,0,0,0,0,9,0,454,50,69,10,1852,690,3.23,1.20,0,10,454-50-69,Unleashed CF,25148852,10,9758,"{'name': 'Unleashed CF', 'clubId': 25148852, 'regionId': 4543827, 'teamId': 47, 'customKit': {'stadName': 'Estadio Santiago Bernabéu', 'kitId': '385025', 'isCustomTeam': '0', 'customKitId': '7629', 'customAwayKitId': '7648', 'customKeeperKitId': '5010', 'kitColor1': '6316643', 'kitColor2': '592397', 'kitColor3': '15921906', 'kitColor4': '592397', 'kitAColor1': '4920087', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '0', 'crestAssetId': '99080105'}}",xboxone
283,9618,80,70,61,2,4,3,0,0,0,0,0,0,0,0,0,0,9,0,584,72,49,10,2294,735,3.25,1.04,0,10,584-72-49,NO TRUENES,3705104,10,9618,"{'name': 'NO TRUENES', 'clubId': 3705104, 'regionId': 4407629, 'teamId': 1831, 'customKit': {'stadName': 'ESTADIO DE TRONACION', 'kitId': '14999555', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99161105'}}",xboxone
284,9496,68,45,35,3,4,3,1,0,0,0,0,0,0,0,1,0,11,2,445,61,86,10,1729,596,2.92,1.01,0,10,445-61-86,XVC AC MILAN,10205899,10,9496,"{'name': 'XVC AC MILAN', 'clubId': 10205899, 'regionId': 4344147, 'teamId': 45, 'customKit': {'stadName': 'Old Trafford', 'kitId': '368640', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160310'}}",xboxone
285,9365,64,33,21,6,3,3,0,0,0,0,0,0,0,0,1,0,16,7,377,76,121,10,1595,741,2.78,1.29,0,10,377-76-121,cfcccc,18778987,10,9365,"{'name': 'cfcccc', 'clubId': 18778987, 'regionId': 5457237, 'teamId': 1328, 'customKit': {'stadName': 'Old Trafford', 'kitId': '10878976', 'isCustomTeam': '0', 'customKitId': '7670', 'customAwayKitId': '7648', 'customKeeperKitId': '5010', 'kitColor1': '592397', 'kitColor2': '1482375', 'kitColor3': '1482375', 'kitColor4': '15921906', 'kitAColor1': '7122142', 'kitAColor2': '14358546', 'kitAColor3': '14358546', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '13543260', 'crestAssetId': '99161105'}}",xboxone
286,9205,167,79,65,7,4,3,0,0,0,0,0,0,0,0,0,0,17,8,1000,220,297,10,4143,2207,2.73,1.45,0,10,1000-220-297,TheKings Of Pro,4372229,10,9205,"{'name': 'TheKings Of Pro', 'clubId': 4372229, 'regionId': 5456205, 'teamId': 112999, 'customKit': {'stadName': 'Estadio Santiago Bernabéu', 'kitId': '925687808', 'isCustomTeam': '0', 'customKitId': '7665', 'customAwayKitId': '7645', 'customKeeperKitId': '5020', 'kitColor1': '1713203', 'kitColor2': '14358546', 'kitColor3': '22436', 'kitColor4': '16774144', 'kitAColor1': '592397', 'kitAColor2': '14935011', 'kitAColor3': '592397', 'kitAColor4': '14277081', 'dCustomKit': '1', 'crestColor': '16244746', 'crestAssetId': '99140708'}}",xboxone
287,9194,84,46,34,7,2,3,1,0,0,0,0,0,0,0,0,0,17,8,510,101,156,10,2259,1352,2.95,1.76,0,10,510-101-156,Wentzville FC,107514,10,9194,"{'name': 'Wentzville FC', 'clubId': 107514, 'regionId': 4543827, 'teamId': 1795, 'customKit': {'stadName': 'Eastpoint Arena', 'kitId': '29409280', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160224'}}",xboxone
288,9189,190,107,93,9,2,3,2,0,0,0,0,0,1,0,0,0,18,9,1213,198,298,10,5624,2621,3.29,1.53,0,10,1213-198-298,East Coasters,150509,10,9189,"{'name': 'East Coasters', 'clubId': 150509, 'regionId': 4543827, 'teamId': 112893, 'customKit': {'stadName': 'East Coast Park', 'kitId': '924819456', 'isCustomTeam': '0', 'customKitId': '7525', 'customAwayKitId': '7649', 'customKeeperKitId': '5026', 'kitColor1': '1336871', 'kitColor2': '15921906', 'kitColor3': '15921906', 'kitColor4': '15921906', 'kitAColor1': '1909296', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '1', 'crestColor': '0', 'crestAssetId': '99020101'}}",xboxone
289,9119,81,48,40,1,4,3,0,0,0,0,0,0,0,0,1,0,9,0,536,73,100,10,2403,937,3.39,1.32,0,10,536-73-100,GoonerNationFc,12321959,10,9119,"{'name': 'GoonerNationFc', 'clubId': 12321959, 'regionId': 4543827, 'teamId': 243, 'customKit': {'stadName': 'Estadio Santiago Bernabéu', 'kitId': '1990656', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160408'}}",xboxone
290,9111,75,48,39,2,4,3,0,0,0,0,0,0,0,0,0,0,10,1,494,82,97,10,2307,1050,3.43,1.56,0,10,494-82-97,NextMatch,3470799,10,9111,"{'name': 'NextMatch', 'clubId': 3470799, 'regionId': 4407629, 'teamId': 361, 'customKit': {'stadName': 'Al Jayeed Stadium', 'kitId': '2957312', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99161129'}}",xboxone
291,9026,49,43,34,2,4,3,0,0,0,0,0,0,0,0,1,0,9,0,352,35,39,10,1575,643,3.70,1.51,0,10,352-35-39,DaddysDrogbas4,12325094,10,9026,"{'name': 'DaddysDrogbas4', 'clubId': 12325094, 'regionId': 4281683, 'teamId': 112999, 'customKit': {'stadName': 'The Kitchen', 'kitId': '925687808', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160413'}}",xboxone
292,8984,56,36,27,2,4,3,0,0,0,0,0,0,0,0,0,0,10,1,376,48,78,10,1526,583,3.04,1.16,0,10,376-48-78,James River FC,17462549,10,8984,"{'name': 'James River FC', 'clubId': 17462549, 'regionId': 4543827, 'teamId': 205, 'customKit': {'stadName': 'Courtyard', 'kitId': '3358720', 'isCustomTeam': '0', 'customKitId': '7526', 'customAwayKitId': '7509', 'customKeeperKitId': '5001', 'kitColor1': '8237531', 'kitColor2': '8654629', 'kitColor3': '1256053', 'kitColor4': '11670838', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160219'}}",xboxone
293,8891,146,77,65,5,4,3,0,0,0,0,0,0,0,0,0,0,16,7,915,165,225,10,3699,1832,2.83,1.40,0,10,915-165-225,Pub Subs,5845819,10,8891,"{'name': 'Pub Subs', 'clubId': 5845819, 'regionId': 4407629, 'teamId': 243, 'customKit': {'stadName': 'DeEstadio', 'kitId': '3981315', 'isCustomTeam': '0', 'customKitId': '7631', 'customAwayKitId': '7665', 'customKeeperKitId': '5004', 'kitColor1': '15921906', 'kitColor2': '22436', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '1259409', 'kitAColor2': '11194602', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '1', 'crestColor': '0', 'crestAssetId': '99120104'}}",xboxone
294,8806,174,101,95,1,2,3,22,0,0,0,0,0,0,0,0,0,14,5,1122,206,259,10,4495,1822,2.83,1.15,0,10,1122-206-259,rock club,542709,10,8806,"{'name': 'rock club', 'clubId': 542709, 'regionId': 4344147, 'teamId': 457, 'customKit': {'stadName': 'Johan Cruijff ArenA', 'kitId': '7487488', 'isCustomTeam': '0', 'customKitId': '7526', 'customAwayKitId': '7540', 'customKeeperKitId': '5012', 'kitColor1': '1256053', 'kitColor2': '14358546', 'kitColor3': '15921906', 'kitColor4': '15921906', 'kitAColor1': '592397', 'kitAColor2': '16774144', 'kitAColor3': '16774144', 'kitAColor4': '16774144', 'dCustomKit': '0', 'crestColor': '16244746', 'crestAssetId': '99110709'}}",xboxone
295,8711,41,18,10,3,2,3,6,0,0,0,0,0,0,0,0,0,11,2,228,62,74,10,857,479,2.35,1.32,0,10,228-62-74,Cheeselog Utd,324169,10,8711,"{'name': 'Cheeselog Utd', 'clubId': 324169, 'regionId': 4543827, 'teamId': 11, 'customKit': {'stadName': 'Old Trafford', 'kitId': '180224', 'isCustomTeam': '0', 'customKitId': '7641', 'customAwayKitId': '7509', 'customKeeperKitId': '5011', 'kitColor1': '14358546', 'kitColor2': '15921906', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '13179675', 'crestAssetId': '99160525'}}",xboxone
296,8628,53,26,14,5,4,3,1,0,0,0,0,0,0,0,0,0,13,5,300,73,81,10,1330,694,2.93,1.53,0,10,300-73-81,FC x CUPRA,22254017,9,8628,"{'name': 'FC x CUPRA', 'clubId': 22254017, 'regionId': 5457237, 'teamId': 47, 'customKit': {'stadName': 'Estádio do SL Benfica', 'kitId': '385024', 'isCustomTeam': '0', 'customKitId': '7641', 'customAwayKitId': '7645', 'customKeeperKitId': '5020', 'kitColor1': '592397', 'kitColor2': '14358546', 'kitColor3': '15921906', 'kitColor4': '15921906', 'kitAColor1': '4133724', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '592397', 'dCustomKit': '1', 'crestColor': '13179675', 'crestAssetId': '99130509'}}",xboxone
297,8572,218,91,74,10,4,3,0,0,0,0,0,0,0,0,0,0,21,12,1290,265,383,10,5247,2497,2.71,1.29,0,10,1290-265-383,BRAZIL SKILL,11171349,10,8572,"{'name': 'BRAZIL SKILL', 'clubId': 11171349, 'regionId': 5457237, 'teamId': 112999, 'customKit': {'stadName': 'San Siro', 'kitId': '1851375616', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160911'}}",xboxone
